index,name,array,value
0.0,Salamba Bhujangasana,21.51588470949513,108.43494882292202,71.56505117707799,22.20940915821499,20.472279519741925,117.89727103094764,4.724451697170948,37.63525375501735,78.46537934635528,86.33221194446858,5.4403320310054815,36.13537661158921,82.73675525941545,84.42780219603621,166.75948008481282,104.03624346792648,0.0,33.02386755579664,0
0.0,Salamba Bhujangasana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,Salamba Bhujangasana,49.63546342690265,63.43494882292201,104.03624346792648,39.80557109226518,38.829824904970394,126.86989764584402,7.352379359892374,49.899092453787766,80.75388725443676,94.96974072811031,9.782407031807248,42.70938995736147,80.96051719664487,97.4314079711725,163.99259570390018,143.13010235415598,0.0,79.69515353123397,0
0.0,Salamba Bhujangasana,68.4286928087454,120.96375653207352,60.25511870305777,60.40137436372625,58.164717567315435,34.33021719550333,12.528807709151492,109.33480853782642,79.3988451363479,84.64417495714481,4.537772507906603,141.10609384728426,119.27703464452293,0.0,133.15238973400542,164.05460409907712,0.0,97.85331330197822,0
0.0,Salamba Bhujangasana,27.149681697783173,93.9004937423819,88.69804732742112,40.54882599711343,36.21883726561454,47.44704864232361,7.997473471803846,77.31961650818018,129.31629366461553,0.0,1.6602823689829085,78.57289840605488,85.66768601681149,99.13017648227869,129.47245984834385,158.96248897457818,81.46923439005187,96.42347043655657,0
0.0,Salamba Bhujangasana,56.0564129802482,39.80557109226519,139.39870535499554,53.022403647327494,51.254032743916476,149.74356283647074,100.55025395059,0.0,115.8768466840383,0.0,0.744059202888511,87.18444331578877,117.31018548888356,0.0,125.5376777919744,95.1944289077348,73.30075576600639,0.0,0
0.0,Salamba Bhujangasana,23.720395572304582,51.34019174590991,125.5376777919744,24.304549265936725,24.253919724316592,135.0,102.27709805110803,0.0,116.89623696549339,0.0,11.944177188446359,115.12881372807838,117.58580338469133,0.0,105.94539590092286,93.11966919747901,50.527540151656176,0.0,0
0.0,Salamba Bhujangasana,88.56790381583535,135.0,63.43494882292201,0.0,134.4543424065843,0.0,79.07719528013075,67.67134362198084,0.0,0.0,0.0,0.0,0.0,0.0,167.59258147259928,165.96375653207352,0.0,105.52411099675426,0
0.0,Salamba Bhujangasana,19.983106521899973,93.17983011986423,0.0,27.32389130134653,29.320475877580744,60.751173663453024,28.92642583525362,35.53767779197439,125.86038486322762,0.0,16.260204708311967,32.66091272167382,84.47245984834383,92.48955292199916,102.52880770915152,158.19859051364818,49.08561677997488,92.83666010112546,0
0.0,Salamba Bhujangasana,42.46644111160544,26.565051177077994,146.30993247402023,47.489552921999156,47.23117460803125,163.3007557660064,100.65621926577555,0.0,112.52663378541106,0.0,4.398705354995508,88.43064519525102,114.63839672461386,0.0,118.61045966596524,94.18491612511842,54.6887865603668,0.0,0
0.0,Salamba Bhujangasana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
